Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
Adult_Data,different data,KNeighborsClassifier,0.212,0.045,"[0.145, 0.146]","[0.137, 0.138]",1. 2 <= 2200.0 |2. 0.137 <= 0.145 and 0.138 <= 0.146 |3. 0.045 < 0.05,1,1,"[[0.145, 0.146], [0.145, 0.138], [0.137, 0.138]]"
Adult_Data,different data,DecisionTreeClassifier,0.253,0.0,"[0.221, 0.21]","[0.162, 0.162]",1. 4 <= 2592.0 |2. 0.162 <= 0.221 and 0.162 <= 0.21 |3. 0.0 < 0.05,2,2,"[[0.221, 0.21], [0.178, 0.21], [0.178, 0.177], [0.162, 0.177], [0.162, 0.162]]"
Adult_Data,different features,LogisticRegression,0.385,0.037,"[0.117, 0.157]","[0.117, 0.123]",1. 2 <= 1920.0 |2. 0.117 <= 0.117 and 0.123 <= 0.157 |3. 0.037 < 0.05,0,2,"[[0.117, 0.157], [0.117, 0.138], [0.117, 0.123]]"
Adult_Data,different features,KNeighborsClassifier,0.278,0.023,"[0.142, 0.152]","[0.133, 0.131]",1. 4 <= 2112.0 |2. 0.133 <= 0.142 and 0.131 <= 0.152 |3. 0.023 < 0.05,2,2,"[[0.142, 0.152], [0.142, 0.137], [0.142, 0.131], [0.136, 0.131], [0.133, 0.131]]"
Adult_Data,different features,DecisionTreeClassifier,0.428,0.033,"[0.171, 0.151]","[0.133, 0.137]",1. 5 <= 2160.0 |2. 0.133 <= 0.171 and 0.137 <= 0.151 |3. 0.033 < 0.05,3,2,"[[0.171, 0.151], [0.146, 0.151], [0.137, 0.151], [0.137, 0.138], [0.133, 0.138], [0.133, 0.137]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.24,0.015,"[0.193, 0.167]","[0.187, 0.168]",1. 3 <= 2840.0 |2. 0.187 <= 0.193 and 0.168 <= 0.167 |3. 0.015 < 0.05,2,1,"[[0.193, 0.167], [0.185, 0.167], [0.187, 0.167], [0.187, 0.168]]"
German_Data,different data,KNeighborsClassifier,0.275,0.005,"[0.227, 0.196]","[0.201, 0.196]",1. 3 <= 3176.0 |2. 0.201 <= 0.227 and 0.196 <= 0.196 |3. 0.005 < 0.05,3,0,"[[0.227, 0.196], [0.21, 0.196], [0.206, 0.196], [0.201, 0.196]]"
German_Data,different data,DecisionTreeClassifier,0.355,0.0,"[0.355, 0.32]","[0.242, 0.242]",1. 4 <= 3872.0 |2. 0.242 <= 0.355 and 0.242 <= 0.32 |3. 0.0 < 0.05,2,2,"[[0.355, 0.32], [0.264, 0.32], [0.264, 0.269], [0.264, 0.242], [0.242, 0.242]]"
German_Data,different features,LogisticRegression,0.3,0.005,"[0.193, 0.17]","[0.176, 0.17]",1. 3 <= 2768.0 |2. 0.176 <= 0.193 and 0.17 <= 0.17 |3. 0.005 < 0.05,3,0,"[[0.193, 0.17], [0.183, 0.17], [0.177, 0.17], [0.176, 0.17]]"
German_Data,different features,KNeighborsClassifier,0.385,0.025,"[0.217, 0.219]","[0.201, 0.207]",1. 4 <= 3264.0 |2. 0.201 <= 0.217 and 0.207 <= 0.219 |3. 0.025 < 0.05,3,1,"[[0.217, 0.219], [0.202, 0.219], [0.202, 0.207], [0.207, 0.207], [0.201, 0.207]]"
German_Data,different features,DecisionTreeClassifier,0.395,0.0,"[0.352, 0.365]","[0.26, 0.261]",1. 4 <= 4168.0 |2. 0.26 <= 0.352 and 0.261 <= 0.365 |3. 0.0 < 0.05,2,2,"[[0.352, 0.365], [0.352, 0.286], [0.274, 0.286], [0.274, 0.261], [0.26, 0.261]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.244,0.029,"[0.167, 0.17]","[0.161, 0.16]",1. 3 <= 2568.0 |2. 0.161 <= 0.167 and 0.16 <= 0.17 |3. 0.029 < 0.05,1,2,"[[0.167, 0.17], [0.161, 0.17], [0.161, 0.163], [0.161, 0.16]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.278,0.0,"[0.261, 0.264]","[0.192, 0.192]",1. 4 <= 3072.0 |2. 0.192 <= 0.261 and 0.192 <= 0.264 |3. 0.0 < 0.05,2,2,"[[0.261, 0.264], [0.216, 0.264], [0.216, 0.218], [0.216, 0.192], [0.192, 0.192]]"
Folk_Income_Data,different features,LogisticRegression,0.352,0.044,"[0.159, 0.179]","[0.158, 0.159]",1. 3 <= 2536.0 |2. 0.158 <= 0.159 and 0.159 <= 0.179 |3. 0.044 < 0.05,1,2,"[[0.159, 0.179], [0.159, 0.168], [0.159, 0.159], [0.158, 0.159]]"
Folk_Income_Data,different features,KNeighborsClassifier,0.395,0.031,"[0.184, 0.183]","[0.164, 0.161]",1. 5 <= 2600.0 |2. 0.164 <= 0.184 and 0.161 <= 0.183 |3. 0.031 < 0.05,2,3,"[[0.184, 0.183], [0.17, 0.183], [0.17, 0.17], [0.17, 0.162], [0.164, 0.162], [0.164, 0.161]]"
Folk_Income_Data,different features,DecisionTreeClassifier,0.529,0.0,"[0.228, 0.262]","[0.187, 0.185]",1. 6 <= 2976.0 |2. 0.187 <= 0.228 and 0.185 <= 0.262 |3. 0.0 < 0.05,3,3,"[[0.228, 0.262], [0.228, 0.216], [0.228, 0.189], [0.202, 0.189], [0.189, 0.189], [0.189, 0.185], [0.187, 0.185]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.389,0.016,"[0.263, 0.262]","[0.248, 0.248]",1. 4 <= 3968.0 |2. 0.248 <= 0.263 and 0.248 <= 0.262 |3. 0.016 < 0.05,2,2,"[[0.263, 0.262], [0.263, 0.253], [0.252, 0.253], [0.252, 0.248], [0.248, 0.248]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.417,0.0,"[0.411, 0.409]","[0.306, 0.306]",1. 4 <= 4896.0 |2. 0.306 <= 0.411 and 0.306 <= 0.409 |3. 0.0 < 0.05,2,2,"[[0.411, 0.409], [0.357, 0.409], [0.306, 0.409], [0.306, 0.358], [0.306, 0.306]]"
Folk_Travel_Data,different features,LogisticRegression,0.106,0.0,"[0.247, 0.233]","[0.233, 0.233]",1. 1 <= 3728.0 |2. 0.233 <= 0.247 and 0.233 <= 0.233 |3. 0.0 < 0.05,1,0,"[[0.247, 0.233], [0.233, 0.233]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.495,0.044,"[0.264, 0.276]","[0.245, 0.248]",1. 4 <= 3944.0 |2. 0.245 <= 0.264 and 0.248 <= 0.276 |3. 0.044 < 0.05,2,2,"[[0.264, 0.276], [0.264, 0.256], [0.251, 0.256], [0.251, 0.248], [0.245, 0.248]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.691,0.025,"[0.389, 0.389]","[0.281, 0.288]",1. 4 <= 4552.0 |2. 0.281 <= 0.389 and 0.288 <= 0.389 |3. 0.025 < 0.05,2,2,"[[0.389, 0.389], [0.329, 0.389], [0.281, 0.389], [0.281, 0.334], [0.281, 0.288]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.398,0.032,"[0.215, 0.215]","[0.203, 0.207]",1. 3 <= 3280.0 |2. 0.203 <= 0.215 and 0.207 <= 0.215 |3. 0.032 < 0.05,2,1,"[[0.215, 0.215], [0.204, 0.215], [0.204, 0.207], [0.203, 0.207]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.372,0.0,"[0.339, 0.35]","[0.239, 0.239]",1. 4 <= 3824.0 |2. 0.239 <= 0.339 and 0.239 <= 0.35 |3. 0.0 < 0.05,2,2,"[[0.339, 0.35], [0.339, 0.256], [0.253, 0.256], [0.253, 0.239], [0.239, 0.239]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.475,0.017,"[0.222, 0.215]","[0.205, 0.203]",1. 4 <= 3264.0 |2. 0.205 <= 0.222 and 0.203 <= 0.215 |3. 0.017 < 0.05,2,2,"[[0.222, 0.215], [0.209, 0.215], [0.209, 0.204], [0.205, 0.204], [0.205, 0.203]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.537,0.0,"[0.308, 0.287]","[0.235, 0.231]",1. 6 <= 3728.0 |2. 0.235 <= 0.308 and 0.231 <= 0.287 |3. 0.0 < 0.05,3,3,"[[0.308, 0.287], [0.245, 0.287], [0.245, 0.25], [0.245, 0.24], [0.245, 0.231], [0.239, 0.231], [0.235, 0.231]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.629,0.015,"[0.193, 0.226]","[0.123, 0.119]",1. 4 <= 1936.0 |2. 0.123 <= 0.193 and 0.119 <= 0.226 |3. 0.015 < 0.05,1,3,"[[0.193, 0.226], [0.123, 0.226], [0.123, 0.124], [0.123, 0.12], [0.123, 0.119]]"
Community_Data,different data,DecisionTreeRegressor,0.241,0.038,"[0.035, 0.039]","[0.028, 0.029]",1. 3 <= 456.0 |2. 0.028 <= 0.035 and 0.029 <= 0.039 |3. 0.038 < 0.05,2,1,"[[0.035, 0.039], [0.027, 0.039], [0.027, 0.029], [0.028, 0.029]]"
Community_Data,different data,LinearRegression,0.053,0.03,"[0.023, 0.023]","[0.023, 0.022]",1. 1 <= 360.0 |2. 0.023 <= 0.023 and 0.022 <= 0.023 |3. 0.03 < 0.05,0,1,"[[0.023, 0.023], [0.023, 0.022]]"
Community_Data,different features,KNeighborsRegressor,0.065,0.03,"[0.022, 0.027]","[0.022, 0.026]",1. 1 <= 384.0 |2. 0.022 <= 0.022 and 0.026 <= 0.027 |3. 0.03 < 0.05,0,1,"[[0.022, 0.027], [0.022, 0.026]]"
Community_Data,different features,DecisionTreeRegressor,0.188,0.033,"[0.039, 0.039]","[0.031, 0.034]",1. 3 <= 520.0 |2. 0.031 <= 0.039 and 0.034 <= 0.039 |3. 0.033 < 0.05,2,1,"[[0.039, 0.039], [0.039, 0.034], [0.032, 0.034], [0.031, 0.034]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.178,0.02,"[0.022, 0.041]","[0.022, 0.027]",1. 2 <= 392.0 |2. 0.022 <= 0.022 and 0.027 <= 0.041 |3. 0.02 < 0.05,0,2,"[[0.022, 0.041], [0.022, 0.03], [0.022, 0.027]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.175,0.008,"[0.04, 0.02]","[0.025, 0.02]",1. 2 <= 360.0 |2. 0.025 <= 0.04 and 0.02 <= 0.02 |3. 0.008 < 0.05,2,0,"[[0.04, 0.02], [0.028, 0.02], [0.025, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.417,0.052,"[0.254, 0.243]","[0.235, 0.24]",1. 3 <= 3800.0 |2. 0.235 <= 0.254 and 0.24 <= 0.243 |3. 0.052 < 0.05,2,1,"[[0.254, 0.243], [0.249, 0.243], [0.235, 0.243], [0.235, 0.24]]"
Compas_Data,different data,DecisionTreeClassifier,0.355,0.024,"[0.264, 0.26]","[0.242, 0.24]",1. 5 <= 3856.0 |2. 0.242 <= 0.264 and 0.24 <= 0.26 |3. 0.024 < 0.05,3,2,"[[0.264, 0.26], [0.253, 0.26], [0.244, 0.26], [0.244, 0.247], [0.244, 0.24], [0.242, 0.24]]"
Compas_Data,different features,LogisticRegression,0.333,0.035,"[0.213, 0.237]","[0.213, 0.223]",1. 2 <= 3488.0 |2. 0.213 <= 0.213 and 0.223 <= 0.237 |3. 0.035 < 0.05,0,2,"[[0.213, 0.237], [0.213, 0.231], [0.213, 0.223]]"
Compas_Data,different features,KNeighborsClassifier,0.516,0.048,"[0.255, 0.264]","[0.233, 0.235]",1. 4 <= 3744.0 |2. 0.233 <= 0.255 and 0.235 <= 0.264 |3. 0.048 < 0.05,2,2,"[[0.255, 0.264], [0.255, 0.239], [0.242, 0.239], [0.233, 0.239], [0.233, 0.235]]"
Compas_Data,different features,DecisionTreeClassifier,0.288,0.035,"[0.221, 0.22]","[0.213, 0.22]",1. 2 <= 3464.0 |2. 0.213 <= 0.221 and 0.22 <= 0.22 |3. 0.035 < 0.05,2,0,"[[0.221, 0.22], [0.218, 0.22], [0.213, 0.22]]"
Compas,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.402,0.015,"[0.208, 0.25]","[0.208, 0.217]",1. 2 <= 3400.0 |2. 0.208 <= 0.208 and 0.217 <= 0.25 |3. 0.015 < 0.05,0,2,"[[0.208, 0.25], [0.208, 0.232], [0.208, 0.217]]"
Compas,different models,"['LogisticRegression', 'DecisionTreeClassifier']",0.213,0.053,"[0.208, 0.242]","[0.208, 0.213]",1. 2 <= 3368.0 |2. 0.208 <= 0.208 and 0.213 <= 0.242 |3. 0.053 < 0.05,0,2,"[[0.208, 0.242], [0.208, 0.224], [0.208, 0.213]]"
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.276,0.042,"[0.25, 0.242]","[0.232, 0.24]",1. 3 <= 3776.0 |2. 0.232 <= 0.25 and 0.24 <= 0.242 |3. 0.042 < 0.05,2,1,"[[0.25, 0.242], [0.241, 0.242], [0.241, 0.24], [0.232, 0.24]]"
Adult_Data,different data,KNeighborsClassifier,0.211,0.048,"[0.147, 0.144]","[0.138, 0.135]",1. 2 <= 2184.0 |2. 0.138 <= 0.147 and 0.135 <= 0.144 |3. 0.048 < 0.05,1,1,"[[0.147, 0.144], [0.147, 0.135], [0.138, 0.135]]"
Adult_Data,different data,DecisionTreeClassifier,0.257,0.001,"[0.215, 0.209]","[0.157, 0.157]",1. 4 <= 2512.0 |2. 0.157 <= 0.215 and 0.157 <= 0.209 |3. 0.001 < 0.05,2,2,"[[0.215, 0.209], [0.172, 0.209], [0.172, 0.173], [0.172, 0.157], [0.157, 0.157]]"
Adult_Data,different features,LogisticRegression,0.277,0.041,"[0.139, 0.124]","[0.124, 0.124]",1. 2 <= 1984.0 |2. 0.124 <= 0.139 and 0.124 <= 0.124 |3. 0.041 < 0.05,2,0,"[[0.139, 0.124], [0.132, 0.124], [0.124, 0.124]]"
Adult_Data,different features,KNeighborsClassifier,0.283,0.031,"[0.146, 0.159]","[0.138, 0.137]",1. 4 <= 2200.0 |2. 0.138 <= 0.146 and 0.137 <= 0.159 |3. 0.031 < 0.05,2,2,"[[0.146, 0.159], [0.146, 0.145], [0.146, 0.137], [0.14, 0.137], [0.138, 0.137]]"
Adult_Data,different features,DecisionTreeClassifier,0.365,0.047,"[0.145, 0.177]","[0.136, 0.134]",1. 4 <= 2160.0 |2. 0.136 <= 0.145 and 0.134 <= 0.177 |3. 0.047 < 0.05,1,3,"[[0.145, 0.177], [0.145, 0.149], [0.145, 0.14], [0.136, 0.14], [0.136, 0.134]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.345,0.055,"[0.191, 0.171]","[0.165, 0.171]",1. 2 <= 2688.0 |2. 0.165 <= 0.191 and 0.171 <= 0.171 |3. 0.055 < 0.05,2,0,"[[0.191, 0.171], [0.174, 0.171], [0.165, 0.171]]"
German_Data,different data,KNeighborsClassifier,0.255,0.055,"[0.221, 0.207]","[0.212, 0.216]",1. 3 <= 3424.0 |2. 0.212 <= 0.221 and 0.216 <= 0.207 |3. 0.055 < 0.05,1,2,"[[0.221, 0.207], [0.212, 0.207], [0.212, 0.206], [0.212, 0.216]]"
German_Data,different data,DecisionTreeClassifier,0.355,0.0,"[0.365, 0.33]","[0.257, 0.257]",1. 4 <= 4112.0 |2. 0.257 <= 0.365 and 0.257 <= 0.33 |3. 0.0 < 0.05,2,2,"[[0.365, 0.33], [0.301, 0.33], [0.301, 0.282], [0.257, 0.282], [0.257, 0.257]]"
German_Data,different features,LogisticRegression,0.3,0.055,"[0.166, 0.195]","[0.174, 0.184]",1. 3 <= 2864.0 |2. 0.174 <= 0.166 and 0.184 <= 0.195 |3. 0.055 < 0.05,1,2,"[[0.166, 0.195], [0.174, 0.195], [0.174, 0.187], [0.174, 0.184]]"
German_Data,different features,KNeighborsClassifier,0.36,0.025,"[0.209, 0.236]","[0.202, 0.214]",1. 3 <= 3328.0 |2. 0.202 <= 0.209 and 0.214 <= 0.236 |3. 0.025 < 0.05,1,2,"[[0.209, 0.236], [0.209, 0.222], [0.209, 0.214], [0.202, 0.214]]"
German_Data,different features,DecisionTreeClassifier,0.475,0.0,"[0.375, 0.304]","[0.235, 0.234]",1. 4 <= 3752.0 |2. 0.235 <= 0.375 and 0.234 <= 0.304 |3. 0.0 < 0.05,2,2,"[[0.375, 0.304], [0.264, 0.304], [0.264, 0.254], [0.235, 0.254], [0.235, 0.234]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.243,0.049,"[0.17, 0.167]","[0.163, 0.16]",1. 2 <= 2584.0 |2. 0.163 <= 0.17 and 0.16 <= 0.167 |3. 0.049 < 0.05,1,1,"[[0.17, 0.167], [0.163, 0.167], [0.163, 0.16]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.28,0.0,"[0.261, 0.267]","[0.193, 0.193]",1. 4 <= 3088.0 |2. 0.193 <= 0.261 and 0.193 <= 0.267 |3. 0.0 < 0.05,2,2,"[[0.261, 0.267], [0.261, 0.22], [0.219, 0.22], [0.219, 0.193], [0.193, 0.193]]"
Folk_Income_Data,different features,LogisticRegression,0.44,0.041,"[0.156, 0.193]","[0.155, 0.16]",1. 3 <= 2520.0 |2. 0.155 <= 0.156 and 0.16 <= 0.193 |3. 0.041 < 0.05,1,2,"[[0.156, 0.193], [0.156, 0.173], [0.156, 0.16], [0.155, 0.16]]"
Folk_Income_Data,different features,KNeighborsClassifier,0.398,0.034,"[0.177, 0.185]","[0.159, 0.16]",1. 5 <= 2552.0 |2. 0.159 <= 0.177 and 0.16 <= 0.185 |3. 0.034 < 0.05,2,3,"[[0.177, 0.185], [0.177, 0.171], [0.165, 0.171], [0.165, 0.161], [0.159, 0.161], [0.159, 0.16]]"
Folk_Income_Data,different features,DecisionTreeClassifier,0.694,0.044,"[0.21, 0.256]","[0.183, 0.18]",1. 5 <= 2904.0 |2. 0.183 <= 0.21 and 0.18 <= 0.256 |3. 0.044 < 0.05,3,2,"[[0.21, 0.256], [0.21, 0.206], [0.21, 0.18], [0.196, 0.18], [0.186, 0.18], [0.183, 0.18]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.387,0.017,"[0.263, 0.262]","[0.247, 0.247]",1. 4 <= 3952.0 |2. 0.247 <= 0.263 and 0.247 <= 0.262 |3. 0.017 < 0.05,2,2,"[[0.263, 0.262], [0.263, 0.252], [0.252, 0.252], [0.252, 0.247], [0.247, 0.247]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.422,0.0,"[0.414, 0.411]","[0.307, 0.307]",1. 4 <= 4912.0 |2. 0.307 <= 0.414 and 0.307 <= 0.411 |3. 0.0 < 0.05,2,2,"[[0.414, 0.411], [0.356, 0.411], [0.356, 0.362], [0.307, 0.362], [0.307, 0.307]]"
Folk_Travel_Data,different features,LogisticRegression,0.106,0.0,"[0.247, 0.233]","[0.233, 0.233]",1. 1 <= 3728.0 |2. 0.233 <= 0.247 and 0.233 <= 0.233 |3. 0.0 < 0.05,1,0,"[[0.247, 0.233], [0.233, 0.233]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.465,0.038,"[0.288, 0.266]","[0.257, 0.251]",1. 4 <= 4064.0 |2. 0.257 <= 0.288 and 0.251 <= 0.266 |3. 0.038 < 0.05,2,2,"[[0.288, 0.266], [0.264, 0.266], [0.264, 0.254], [0.257, 0.254], [0.257, 0.251]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.6,0.015,"[0.419, 0.418]","[0.312, 0.31]",1. 4 <= 4976.0 |2. 0.312 <= 0.419 and 0.31 <= 0.418 |3. 0.015 < 0.05,2,2,"[[0.419, 0.418], [0.419, 0.357], [0.419, 0.31], [0.36, 0.31], [0.312, 0.31]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.394,0.032,"[0.213, 0.216]","[0.204, 0.207]",1. 3 <= 3288.0 |2. 0.204 <= 0.213 and 0.207 <= 0.216 |3. 0.032 < 0.05,2,1,"[[0.213, 0.216], [0.213, 0.207], [0.205, 0.207], [0.204, 0.207]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.361,0.0,"[0.343, 0.34]","[0.239, 0.239]",1. 4 <= 3824.0 |2. 0.239 <= 0.343 and 0.239 <= 0.34 |3. 0.0 < 0.05,2,2,"[[0.343, 0.34], [0.254, 0.34], [0.254, 0.255], [0.239, 0.255], [0.239, 0.239]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.469,0.023,"[0.209, 0.222]","[0.201, 0.201]",1. 4 <= 3216.0 |2. 0.201 <= 0.209 and 0.201 <= 0.222 |3. 0.023 < 0.05,1,3,"[[0.209, 0.222], [0.209, 0.207], [0.201, 0.207], [0.201, 0.203], [0.201, 0.201]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.543,0.0,"[0.298, 0.302]","[0.233, 0.232]",1. 6 <= 3720.0 |2. 0.233 <= 0.298 and 0.232 <= 0.302 |3. 0.0 < 0.05,3,3,"[[0.298, 0.302], [0.243, 0.302], [0.243, 0.254], [0.243, 0.243], [0.243, 0.232], [0.237, 0.232], [0.233, 0.232]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.639,0.008,"[0.215, 0.219]","[0.117, 0.124]",1. 4 <= 1928.0 |2. 0.117 <= 0.215 and 0.124 <= 0.219 |3. 0.008 < 0.05,2,2,"[[0.215, 0.219], [0.215, 0.129], [0.122, 0.129], [0.122, 0.124], [0.117, 0.124]]"
Community_Data,different data,KNeighborsRegressor,0.048,0.02,"[0.026, 0.023]","[0.024, 0.023]",1. 1 <= 376.0 |2. 0.024 <= 0.026 and 0.023 <= 0.023 |3. 0.02 < 0.05,1,0,"[[0.026, 0.023], [0.024, 0.023]]"
Community_Data,different data,DecisionTreeRegressor,0.253,0.035,"[0.045, 0.035]","[0.033, 0.031]",1. 3 <= 512.0 |2. 0.033 <= 0.045 and 0.031 <= 0.035 |3. 0.035 < 0.05,2,1,"[[0.045, 0.035], [0.035, 0.035], [0.035, 0.031], [0.033, 0.031]]"
Community_Data,different data,LinearRegression,0.06,0.018,"[0.022, 0.024]","[0.022, 0.021]",1. 1 <= 344.0 |2. 0.022 <= 0.022 and 0.021 <= 0.024 |3. 0.018 < 0.05,0,1,"[[0.022, 0.024], [0.022, 0.021]]"
Community_Data,different features,KNeighborsRegressor,0.06,0.023,"[0.023, 0.025]","[0.023, 0.023]",1. 1 <= 368.0 |2. 0.023 <= 0.023 and 0.023 <= 0.025 |3. 0.023 < 0.05,0,1,"[[0.023, 0.025], [0.023, 0.023]]"
Community_Data,different features,DecisionTreeRegressor,0.233,0.043,"[0.042, 0.046]","[0.032, 0.034]",1. 3 <= 528.0 |2. 0.032 <= 0.042 and 0.034 <= 0.046 |3. 0.043 < 0.05,1,2,"[[0.042, 0.046], [0.032, 0.046], [0.032, 0.035], [0.032, 0.034]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.18,0.018,"[0.022, 0.04]","[0.022, 0.028]",1. 2 <= 400.0 |2. 0.022 <= 0.022 and 0.028 <= 0.04 |3. 0.018 < 0.05,0,2,"[[0.022, 0.04], [0.022, 0.03], [0.022, 0.028]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.175,0.008,"[0.04, 0.02]","[0.028, 0.02]",1. 2 <= 384.0 |2. 0.028 <= 0.04 and 0.02 <= 0.02 |3. 0.008 < 0.05,2,0,"[[0.04, 0.02], [0.038, 0.02], [0.028, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.33,0.036,"[0.242, 0.244]","[0.232, 0.234]",1. 3 <= 3728.0 |2. 0.232 <= 0.242 and 0.234 <= 0.244 |3. 0.036 < 0.05,2,1,"[[0.242, 0.244], [0.242, 0.234], [0.235, 0.234], [0.232, 0.234]]"
Compas_Data,different data,DecisionTreeClassifier,0.334,0.026,"[0.262, 0.266]","[0.237, 0.246]",1. 5 <= 3864.0 |2. 0.237 <= 0.262 and 0.246 <= 0.266 |3. 0.026 < 0.05,3,2,"[[0.262, 0.266], [0.249, 0.266], [0.24, 0.266], [0.24, 0.256], [0.24, 0.246], [0.237, 0.246]]"
Compas_Data,different features,LogisticRegression,0.231,0.019,"[0.224, 0.214]","[0.224, 0.213]",1. 2 <= 3496.0 |2. 0.224 <= 0.224 and 0.213 <= 0.214 |3. 0.019 < 0.05,0,2,"[[0.224, 0.214], [0.224, 0.214], [0.224, 0.213]]"
