Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
Twin_Data,different models,"['R_learner', 'Forest']",0.397,0.0,"[0.032, 0.029]","[0.03, 0.03]",1. 3 <= 60000.0 |2. 0.03 <= 0.032 and 0.03 <= 0.029 |3. 0.0 < 0.01,2,1,"[[0.032, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.03]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.321,0.004,"[0.025, 0.026]","[0.024, 0.024]",1. 3 <= 48000.0 |2. 0.024 <= 0.025 and 0.024 <= 0.026 |3. 0.004 < 0.01,1,2,"[[0.025, 0.026], [0.025, 0.024], [0.025, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.201,0.009,"[0.029, 0.029]","[0.029, 0.029]",1. 2 <= 58000.0 |2. 0.029 <= 0.029 and 0.029 <= 0.029 |3. 0.009 < 0.01,1,1,"[[0.029, 0.029], [0.029, 0.029], [0.029, 0.029]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.47,0.0,"[0.03, 0.029]","[0.029, 0.029]",1. 6 <= 58000.0 |2. 0.029 <= 0.03 and 0.029 <= 0.029 |3. 0.0 < 0.01,4,2,"[[0.03, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.35,0.0,"[0.029, 0.028]","[0.029, 0.028]",1. 3 <= 57000.0 |2. 0.029 <= 0.029 and 0.028 <= 0.028 |3. 0.0 < 0.01,2,1,"[[0.029, 0.028], [0.029, 0.028], [0.029, 0.028], [0.029, 0.028]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.235,0.009,"[0.029, 0.027]","[0.027, 0.027]",1. 3 <= 54000.0 |2. 0.027 <= 0.029 and 0.027 <= 0.027 |3. 0.009 < 0.01,2,1,"[[0.029, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.5,0.004,"[0.027, 0.028]","[0.026, 0.026]",1. 5 <= 52000.0 |2. 0.026 <= 0.027 and 0.026 <= 0.028 |3. 0.004 < 0.01,2,3,"[[0.027, 0.028], [0.026, 0.028], [0.026, 0.028], [0.026, 0.027], [0.026, 0.026], [0.026, 0.026]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.543,0.0,"[0.037, 0.03]","[0.034, 0.034]",1. 5 <= 68000.0 |2. 0.034 <= 0.037 and 0.034 <= 0.03 |3. 0.0 < 0.01,1,4,"[[0.037, 0.03], [0.034, 0.03], [0.034, 0.033], [0.034, 0.035], [0.034, 0.033], [0.034, 0.034]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.487,0.0,"[0.034, 0.033]","[0.033, 0.032]",1. 6 <= 65000.0 |2. 0.033 <= 0.034 and 0.032 <= 0.033 |3. 0.0 < 0.01,3,3,"[[0.034, 0.033], [0.032, 0.033], [0.032, 0.032], [0.032, 0.032], [0.032, 0.032], [0.034, 0.032], [0.033, 0.032]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.389,0.004,"[0.032, 0.03]","[0.03, 0.03]",1. 2 <= 60000.0 |2. 0.03 <= 0.032 and 0.03 <= 0.03 |3. 0.004 < 0.01,1,1,"[[0.032, 0.03], [0.03, 0.03], [0.03, 0.03]]"
Twin_Data,different models,"['Tree', 'Forest']",0.098,0.0,"[0.026, 0.025]","[0.026, 0.026]",1. 3 <= 52000.0 |2. 0.026 <= 0.026 and 0.026 <= 0.025 |3. 0.0 < 0.01,1,2,"[[0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.026]]"
National_Study_Data,different data,R_learner,0.837,0.0,"[0.077, 0.092]","[0.07, 0.07]",1. 13 <= 140000.0 |2. 0.07 <= 0.077 and 0.07 <= 0.092 |3. 0.0 < 0.01,7,6,"[[0.077, 0.092], [0.077, 0.084], [0.078, 0.084], [0.078, 0.08], [0.073, 0.08], [0.073, 0.08], [0.073, 0.079], [0.073, 0.079], [0.075, 0.079], [0.075, 0.07], [0.072, 0.07], [0.071, 0.07], [0.071, 0.07], [0.07, 0.07]]"
National_Study_Data,different data,S_learner,0.802,0.012,"[0.087, 0.095]","[0.084, 0.082]",1. 10 <= 166000.0 |2. 0.084 <= 0.087 and 0.082 <= 0.095 |3. 0.012 < 0.01,5,5,"[[0.087, 0.095], [0.087, 0.088], [0.087, 0.083], [0.082, 0.083], [0.082, 0.081], [0.082, 0.08], [0.078, 0.08], [0.078, 0.08], [0.078, 0.082], [0.086, 0.082], [0.084, 0.082]]"
National_Study_Data,different data,T_learner,0.872,0.0,"[0.124, 0.124]","[0.092, 0.093]",1. 14 <= 185000.0 |2. 0.092 <= 0.124 and 0.093 <= 0.124 |3. 0.0 < 0.01,7,7,"[[0.124, 0.124], [0.095, 0.124], [0.095, 0.1], [0.095, 0.091], [0.093, 0.091], [0.093, 0.09], [0.091, 0.09], [0.091, 0.096], [0.091, 0.097], [0.091, 0.093], [0.09, 0.093], [0.092, 0.093], [0.092, 0.093], [0.092, 0.093], [0.092, 0.093]]"
National_Study_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.059, 0.059]","[0.059, 0.059]",1. 0 <= 118000.0 |2. 0.059 <= 0.059 and 0.059 <= 0.059 |3. 0.0 < 0.01,0,0,"[[0.059, 0.059]]"
National_Study_Data,different models,"['R_learner', 'T_learner']",0.674,0.0,"[0.07, 0.083]","[0.07, 0.07]",1. 6 <= 140000.0 |2. 0.07 <= 0.07 and 0.07 <= 0.083 |3. 0.0 < 0.01,2,4,"[[0.07, 0.083], [0.07, 0.083], [0.07, 0.072], [0.07, 0.069], [0.07, 0.07], [0.07, 0.07], [0.07, 0.07]]"
National_Study_Data,different models,"['R_learner', 'Tree']",0.779,0.0,"[0.059, 0.068]","[0.057, 0.055]",1. 7 <= 112000.0 |2. 0.057 <= 0.059 and 0.055 <= 0.068 |3. 0.0 < 0.01,2,5,"[[0.059, 0.068], [0.059, 0.063], [0.059, 0.057], [0.058, 0.057], [0.057, 0.057], [0.057, 0.056], [0.057, 0.055], [0.057, 0.055]]"
National_Study_Data,different models,"['R_learner', 'Forest']",0.674,0.0,"[0.06, 0.057]","[0.055, 0.054]",1. 8 <= 109000.0 |2. 0.055 <= 0.06 and 0.054 <= 0.057 |3. 0.0 < 0.01,4,4,"[[0.06, 0.057], [0.06, 0.055], [0.06, 0.055], [0.06, 0.056], [0.055, 0.056], [0.055, 0.054], [0.055, 0.054], [0.056, 0.054], [0.055, 0.054]]"
National_Study_Data,different models,"['S_learner', 'T_learner']",0.674,0.0,"[0.052, 0.064]","[0.055, 0.054]",1. 8 <= 109000.0 |2. 0.055 <= 0.052 and 0.054 <= 0.064 |3. 0.0 < 0.01,3,5,"[[0.052, 0.064], [0.052, 0.056], [0.052, 0.054], [0.054, 0.054], [0.055, 0.054], [0.055, 0.054], [0.055, 0.054], [0.055, 0.054], [0.055, 0.054]]"
National_Study_Data,different models,"['S_learner', 'X_learner']",0.698,0.012,"[0.054, 0.064]","[0.051, 0.05]",1. 5 <= 101000.0 |2. 0.051 <= 0.054 and 0.05 <= 0.064 |3. 0.012 < 0.01,2,3,"[[0.054, 0.064], [0.054, 0.066], [0.054, 0.053], [0.054, 0.05], [0.052, 0.05], [0.051, 0.05]]"
National_Study_Data,different models,"['S_learner', 'Tree']",0.779,0.0,"[0.057, 0.063]","[0.056, 0.054]",1. 10 <= 110000.0 |2. 0.056 <= 0.057 and 0.054 <= 0.063 |3. 0.0 < 0.01,4,6,"[[0.057, 0.063], [0.057, 0.06], [0.057, 0.058], [0.057, 0.055], [0.057, 0.054], [0.057, 0.054], [0.056, 0.054], [0.056, 0.054], [0.056, 0.054], [0.056, 0.054], [0.056, 0.054]]"
National_Study_Data,different models,"['T_learner', 'X_learner']",0.488,0.0,"[0.084, 0.083]","[0.081, 0.079]",1. 4 <= 160000.0 |2. 0.081 <= 0.084 and 0.079 <= 0.083 |3. 0.0 < 0.01,1,3,"[[0.084, 0.083], [0.084, 0.079], [0.081, 0.079], [0.081, 0.079], [0.081, 0.079]]"
National_Study_Data,different models,"['T_learner', 'Tree']",0.849,0.0,"[0.064, 0.073]","[0.075, 0.073]",1. 11 <= 148000.0 |2. 0.075 <= 0.064 and 0.073 <= 0.073 |3. 0.0 < 0.01,7,4,"[[0.064, 0.073], [0.063, 0.073], [0.063, 0.07], [0.062, 0.07], [0.064, 0.07], [0.075, 0.07], [0.071, 0.07], [0.071, 0.073], [0.071, 0.072], [0.077, 0.072], [0.075, 0.072], [0.075, 0.073]]"
National_Study_Data,different models,"['T_learner', 'Forest']",0.814,0.012,"[0.076, 0.07]","[0.068, 0.069]",1. 10 <= 137000.0 |2. 0.068 <= 0.076 and 0.069 <= 0.07 |3. 0.012 < 0.01,8,2,"[[0.076, 0.07], [0.073, 0.07], [0.068, 0.07], [0.067, 0.07], [0.068, 0.07], [0.068, 0.07], [0.07, 0.07], [0.07, 0.071], [0.069, 0.071], [0.069, 0.069], [0.068, 0.069]]"
National_Study_Data,different models,"['X_learner', 'Tree']",0.791,0.0,"[0.076, 0.077]","[0.069, 0.068]",1. 11 <= 137000.0 |2. 0.069 <= 0.076 and 0.068 <= 0.077 |3. 0.0 < 0.01,4,7,"[[0.076, 0.077], [0.075, 0.077], [0.069, 0.077], [0.069, 0.073], [0.069, 0.068], [0.068, 0.068], [0.068, 0.067], [0.068, 0.065], [0.068, 0.066], [0.068, 0.067], [0.069, 0.067], [0.069, 0.068]]"
National_Study_Data,different models,"['Tree', 'Forest']",0.5,0.0,"[0.072, 0.069]","[0.068, 0.069]",1. 5 <= 137000.0 |2. 0.068 <= 0.072 and 0.069 <= 0.069 |3. 0.0 < 0.01,4,1,"[[0.072, 0.069], [0.066, 0.069], [0.068, 0.069], [0.069, 0.069], [0.069, 0.069], [0.068, 0.069]]"
Twin_Data,different data,R_learner,0.107,0.0,"[0.032, 0.034]","[0.032, 0.034]",1. 2 <= 66000.0 |2. 0.032 <= 0.032 and 0.034 <= 0.034 |3. 0.0 < 0.01,1,1,"[[0.032, 0.034], [0.032, 0.034], [0.032, 0.034]]"
Twin_Data,different data,S_learner,0.09,0.0,"[0.027, 0.028]","[0.027, 0.028]",1. 2 <= 55000.0 |2. 0.027 <= 0.027 and 0.028 <= 0.028 |3. 0.0 < 0.01,1,1,"[[0.027, 0.028], [0.027, 0.028], [0.027, 0.028]]"
Twin_Data,different data,T_learner,0.53,0.004,"[0.028, 0.033]","[0.027, 0.027]",1. 4 <= 54000.0 |2. 0.027 <= 0.028 and 0.027 <= 0.033 |3. 0.004 < 0.01,2,2,"[[0.028, 0.033], [0.028, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different data,X_learner,0.432,0.0,"[0.025, 0.026]","[0.024, 0.024]",1. 4 <= 48000.0 |2. 0.024 <= 0.025 and 0.024 <= 0.026 |3. 0.0 < 0.01,3,1,"[[0.025, 0.026], [0.025, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different data,Tree,0.427,0.004,"[0.027, 0.027]","[0.027, 0.027]",1. 3 <= 54000.0 |2. 0.027 <= 0.027 and 0.027 <= 0.027 |3. 0.004 < 0.01,2,1,"[[0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different data,Forest,0.248,0.0,"[0.027, 0.029]","[0.028, 0.029]",1. 2 <= 57000.0 |2. 0.028 <= 0.027 and 0.029 <= 0.029 |3. 0.0 < 0.01,1,1,"[[0.027, 0.029], [0.027, 0.029], [0.028, 0.029]]"
Twin_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.025, 0.025]","[0.025, 0.025]",1. 0 <= 50000.0 |2. 0.025 <= 0.025 and 0.025 <= 0.025 |3. 0.0 < 0.01,0,0,"[[0.025, 0.025]]"
Twin_Data,different models,"['R_learner', 'T_learner']",0.308,0.312,"[0.027, 0.026]","[0.026, 0.026]",1. 51 <= 52000.0 |2. 0.026 <= 0.027 and 0.026 <= 0.026 |3. 0.312 < 0.01,51,0,"[[0.027, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026]]"
Twin_Data,different models,"['R_learner', 'X_learner']",0.214,0.15,"[0.029, 0.028]","[0.028, 0.028]",1. 51 <= 56000.0 |2. 0.028 <= 0.029 and 0.028 <= 0.028 |3. 0.15 < 0.01,51,0,"[[0.029, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028], [0.028, 0.028]]"
Twin_Data,different models,"['R_learner', 'Tree']",0.581,0.009,"[0.025, 0.024]","[0.023, 0.023]",1. 3 <= 46000.0 |2. 0.023 <= 0.025 and 0.023 <= 0.024 |3. 0.009 < 0.01,2,1,"[[0.025, 0.024], [0.024, 0.024], [0.024, 0.023], [0.023, 0.023]]"
Twin_Data,different models,"['R_learner', 'Forest']",0.585,0.0,"[0.027, 0.024]","[0.025, 0.025]",1. 3 <= 50000.0 |2. 0.025 <= 0.027 and 0.025 <= 0.024 |3. 0.0 < 0.01,2,1,"[[0.027, 0.024], [0.025, 0.024], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.363,0.0,"[0.024, 0.024]","[0.023, 0.023]",1. 6 <= 46000.0 |2. 0.023 <= 0.024 and 0.023 <= 0.024 |3. 0.0 < 0.01,3,3,"[[0.024, 0.024], [0.023, 0.024], [0.023, 0.022], [0.023, 0.022], [0.023, 0.025], [0.023, 0.023], [0.023, 0.023]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.175,0.132,"[0.026, 0.025]","[0.025, 0.025]",1. 51 <= 50000.0 |2. 0.025 <= 0.026 and 0.025 <= 0.025 |3. 0.132 < 0.01,51,0,"[[0.026, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.577,0.009,"[0.027, 0.026]","[0.026, 0.026]",1. 3 <= 52000.0 |2. 0.026 <= 0.027 and 0.026 <= 0.026 |3. 0.009 < 0.01,2,1,"[[0.027, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.624,0.0,"[0.027, 0.025]","[0.025, 0.025]",1. 3 <= 50000.0 |2. 0.025 <= 0.027 and 0.025 <= 0.025 |3. 0.0 < 0.01,2,1,"[[0.027, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.205,0.218,"[0.024, 0.024]","[0.024, 0.024]",1. 51 <= 48000.0 |2. 0.024 <= 0.024 and 0.024 <= 0.024 |3. 0.218 < 0.01,0,51,"[[0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.543,0.013,"[0.025, 0.025]","[0.024, 0.024]",1. 5 <= 48000.0 |2. 0.024 <= 0.025 and 0.024 <= 0.025 |3. 0.013 < 0.01,2,3,"[[0.025, 0.025], [0.024, 0.025], [0.024, 0.025], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.543,0.013,"[0.023, 0.023]","[0.023, 0.024]",1. 3 <= 47000.0 |2. 0.023 <= 0.023 and 0.024 <= 0.023 |3. 0.013 < 0.01,2,1,"[[0.023, 0.023], [0.023, 0.023], [0.023, 0.024], [0.023, 0.024]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.581,0.0,"[0.029, 0.028]","[0.027, 0.027]",1. 4 <= 54000.0 |2. 0.027 <= 0.029 and 0.027 <= 0.028 |3. 0.0 < 0.01,2,2,"[[0.029, 0.028], [0.027, 0.028], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.577,0.0,"[0.025, 0.023]","[0.025, 0.024]",1. 5 <= 49000.0 |2. 0.025 <= 0.025 and 0.024 <= 0.023 |3. 0.0 < 0.01,2,3,"[[0.025, 0.023], [0.023, 0.023], [0.023, 0.023], [0.023, 0.023], [0.025, 0.023], [0.025, 0.024]]"
Twin_Data,different models,"['Tree', 'Forest']",0.145,0.0,"[0.025, 0.024]","[0.024, 0.024]",1. 2 <= 48000.0 |2. 0.024 <= 0.025 and 0.024 <= 0.024 |3. 0.0 < 0.01,1,1,"[[0.025, 0.024], [0.024, 0.024], [0.024, 0.024]]"
National_Study_Data,different data,R_learner,0.837,0.0,"[0.142, 0.132]","[0.122, 0.121]",1. 10 <= 243000.0 |2. 0.122 <= 0.142 and 0.121 <= 0.132 |3. 0.0 < 0.01,6,4,"[[0.142, 0.132], [0.142, 0.124], [0.133, 0.124], [0.133, 0.131], [0.121, 0.131], [0.125, 0.131], [0.125, 0.124], [0.125, 0.121], [0.125, 0.121], [0.123, 0.121], [0.122, 0.121]]"
National_Study_Data,different data,S_learner,0.849,0.012,"[0.113, 0.109]","[0.098, 0.095]",1. 13 <= 193000.0 |2. 0.098 <= 0.113 and 0.095 <= 0.109 |3. 0.012 < 0.01,7,6,"[[0.113, 0.109], [0.113, 0.101], [0.113, 0.094], [0.097, 0.094], [0.097, 0.096], [0.093, 0.096], [0.1, 0.096], [0.098, 0.096], [0.098, 0.096], [0.1, 0.096], [0.101, 0.096], [0.098, 0.096], [0.098, 0.095], [0.098, 0.095]]"
National_Study_Data,different data,T_learner,0.907,0.012,"[0.127, 0.122]","[0.089, 0.089]",1. 14 <= 178000.0 |2. 0.089 <= 0.127 and 0.089 <= 0.122 |3. 0.012 < 0.01,9,5,"[[0.127, 0.122], [0.104, 0.122], [0.09, 0.122], [0.09, 0.101], [0.09, 0.09], [0.088, 0.09], [0.086, 0.09], [0.086, 0.09], [0.086, 0.087], [0.088, 0.087], [0.088, 0.087], [0.088, 0.088], [0.089, 0.088], [0.089, 0.089], [0.089, 0.089]]"
National_Study_Data,different data,X_learner,0.907,0.012,"[0.17, 0.138]","[0.107, 0.106]",1. 18 <= 213000.0 |2. 0.107 <= 0.17 and 0.106 <= 0.138 |3. 0.012 < 0.01,14,4,"[[0.17, 0.138], [0.134, 0.138], [0.134, 0.114], [0.117, 0.114], [0.117, 0.108], [0.114, 0.108], [0.112, 0.108], [0.111, 0.108], [0.109, 0.108], [0.106, 0.108], [0.106, 0.105], [0.108, 0.105], [0.106, 0.105], [0.106, 0.105], [0.106, 0.106], [0.106, 0.106], [0.108, 0.106], [0.108, 0.106], [0.107, 0.106]]"
National_Study_Data,different data,Tree,0.64,0.0,"[0.089, 0.083]","[0.084, 0.085]",1. 9 <= 169000.0 |2. 0.084 <= 0.089 and 0.085 <= 0.083 |3. 0.0 < 0.01,3,6,"[[0.089, 0.083], [0.086, 0.083], [0.086, 0.081], [0.084, 0.081], [0.084, 0.082], [0.084, 0.082], [0.084, 0.082], [0.084, 0.082], [0.084, 0.084], [0.084, 0.085]]"
National_Study_Data,different data,Forest,0.465,0.012,"[0.075, 0.071]","[0.075, 0.076]",1. 2 <= 151000.0 |2. 0.075 <= 0.075 and 0.076 <= 0.071 |3. 0.012 < 0.01,0,2,"[[0.075, 0.071], [0.075, 0.076], [0.075, 0.076]]"
National_Study_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.06, 0.06]","[0.06, 0.06]",1. 0 <= 120000.0 |2. 0.06 <= 0.06 and 0.06 <= 0.06 |3. 0.0 < 0.01,0,0,"[[0.06, 0.06]]"
National_Study_Data,different models,"['R_learner', 'T_learner']",0.686,0.012,"[0.08, 0.086]","[0.078, 0.079]",1. 7 <= 157000.0 |2. 0.078 <= 0.08 and 0.079 <= 0.086 |3. 0.012 < 0.01,2,5,"[[0.08, 0.086], [0.08, 0.08], [0.08, 0.077], [0.078, 0.077], [0.078, 0.079], [0.078, 0.079], [0.078, 0.079], [0.078, 0.079]]"
National_Study_Data,different models,"['R_learner', 'Tree']",0.791,0.0,"[0.076, 0.067]","[0.064, 0.064]",1. 10 <= 128000.0 |2. 0.064 <= 0.076 and 0.064 <= 0.067 |3. 0.0 < 0.01,7,3,"[[0.076, 0.067], [0.073, 0.067], [0.073, 0.065], [0.073, 0.065], [0.069, 0.065], [0.064, 0.065], [0.066, 0.065], [0.064, 0.065], [0.064, 0.064], [0.064, 0.064], [0.064, 0.064]]"
National_Study_Data,different models,"['S_learner', 'T_learner']",0.663,0.0,"[0.068, 0.076]","[0.068, 0.069]",1. 11 <= 137000.0 |2. 0.068 <= 0.068 and 0.069 <= 0.076 |3. 0.0 < 0.01,5,6,"[[0.068, 0.076], [0.068, 0.072], [0.068, 0.069], [0.068, 0.069], [0.068, 0.068], [0.068, 0.068], [0.068, 0.068], [0.068, 0.068], [0.068, 0.069], [0.068, 0.069], [0.068, 0.069], [0.068, 0.069]]"
National_Study_Data,different models,"['S_learner', 'X_learner']",0.547,0.0,"[0.08, 0.086]","[0.091, 0.09]",1. 7 <= 181000.0 |2. 0.091 <= 0.08 and 0.09 <= 0.086 |3. 0.0 < 0.01,5,2,"[[0.08, 0.086], [0.082, 0.086], [0.092, 0.086], [0.092, 0.088], [0.089, 0.088], [0.089, 0.09], [0.091, 0.09], [0.091, 0.09]]"
National_Study_Data,different models,"['X_learner', 'Forest']",0.791,0.012,"[0.062, 0.06]","[0.054, 0.053]",1. 9 <= 107000.0 |2. 0.054 <= 0.062 and 0.053 <= 0.06 |3. 0.012 < 0.01,5,4,"[[0.062, 0.06], [0.064, 0.06], [0.059, 0.06], [0.056, 0.06], [0.053, 0.06], [0.053, 0.056], [0.053, 0.055], [0.054, 0.055], [0.054, 0.053], [0.054, 0.053]]"
National_Study_Data,different models,"['Tree', 'Forest']",0.547,0.0,"[0.069, 0.069]","[0.069, 0.07]",1. 4 <= 139000.0 |2. 0.069 <= 0.069 and 0.07 <= 0.069 |3. 0.0 < 0.01,2,2,"[[0.069, 0.069], [0.068, 0.069], [0.068, 0.069], [0.069, 0.069], [0.069, 0.07]]"
Twin_Data,different data,R_learner,0.06,0.009,"[0.029, 0.029]","[0.029, 0.029]",1. 2 <= 58000.0 |2. 0.029 <= 0.029 and 0.029 <= 0.029 |3. 0.009 < 0.01,0,2,"[[0.029, 0.029], [0.029, 0.029], [0.029, 0.029]]"
Twin_Data,different data,S_learner,0.06,0.0,"[0.027, 0.026]","[0.027, 0.027]",1. 2 <= 54000.0 |2. 0.027 <= 0.027 and 0.027 <= 0.026 |3. 0.0 < 0.01,1,1,"[[0.027, 0.026], [0.027, 0.026], [0.027, 0.027]]"
Twin_Data,different data,T_learner,0.564,0.0,"[0.034, 0.034]","[0.033, 0.033]",1. 4 <= 66000.0 |2. 0.033 <= 0.034 and 0.033 <= 0.034 |3. 0.0 < 0.01,2,2,"[[0.034, 0.034], [0.034, 0.031], [0.032, 0.031], [0.032, 0.033], [0.033, 0.033]]"
Twin_Data,different data,X_learner,0.402,0.004,"[0.027, 0.03]","[0.026, 0.027]",1. 4 <= 53000.0 |2. 0.026 <= 0.027 and 0.027 <= 0.03 |3. 0.004 < 0.01,2,2,"[[0.027, 0.03], [0.026, 0.03], [0.026, 0.028], [0.026, 0.028], [0.026, 0.027]]"
