AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,mobility
23,18,5,1,2,0,1,4,1,1,16,2,2,2,1,0,0,6,0,0,0,0
19,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
19,18,5,1,2,0,1,4,4,1,17,2,2,2,1,0,4,1,20,0,5000,0
31,11,1,1,2,0,1,4,1,1,16,2,2,2,2,2,0,6,0,0,0,1
19,19,5,1,1,0,3,4,1,1,17,2,1,2,2,0,1,1,40,15,21900,1
23,14,5,1,1,0,1,4,1,1,16,2,2,1,9,0,1,6,0,0,0,1
22,18,5,1,2,0,1,1,3,1,17,2,2,2,1,0,5,4,48,15,27000,1
28,16,5,1,2,0,1,4,4,1,16,2,2,2,8,0,0,6,0,0,0,0
21,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,0,6,0,0,0,1
26,19,5,1,2,0,1,1,1,1,17,2,2,2,6,0,5,4,40,10,35000,0
19,19,5,1,2,0,5,4,1,2,17,2,2,2,1,0,0,6,0,0,0,0
20,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,1
19,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,1,1,20,10,14400,1
21,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,1,6,30,0,3000,1
28,11,5,1,2,0,1,4,1,1,16,2,2,2,2,0,1,6,35,0,1500,0
30,12,1,1,2,0,5,4,2,2,17,2,2,2,1,2,1,1,50,5,7000,0
26,16,5,1,2,0,1,4,2,1,16,2,2,2,2,0,1,6,35,0,21900,0
22,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,1,1,30,3,1000,0
25,17,5,1,2,0,1,4,1,1,16,2,2,2,1,0,1,6,0,0,0,0
34,14,5,1,2,0,1,4,1,1,16,2,2,2,2,2,0,6,0,0,0,1
19,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,1,6,20,0,2000,1
19,19,5,2,2,0,1,4,2,1,17,2,2,2,1,0,2,1,10,0,2000,1
22,19,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,0,1
29,16,5,1,2,0,1,4,4,1,16,2,2,2,1,0,0,6,0,0,0,1
19,19,5,2,2,0,3,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
19,18,5,1,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,0
26,12,1,1,1,0,1,4,1,1,16,2,2,1,2,0,1,6,0,0,0,1
21,11,5,1,1,0,1,4,1,1,16,2,2,1,1,0,1,6,0,0,0,1
30,16,1,1,2,0,1,4,1,1,17,2,2,2,1,2,2,1,99,10,6800,1
32,13,5,1,2,0,1,4,1,1,17,2,2,2,1,2,6,6,0,0,21000,1
28,14,5,1,2,0,1,4,1,1,17,2,2,2,2,0,1,6,0,0,0,0
28,12,5,1,1,0,1,4,1,1,16,2,2,1,2,0,0,6,0,0,0,0
20,18,5,1,2,0,1,1,4,1,17,2,2,2,1,0,5,4,40,40,25000,1
19,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,0
21,18,5,2,2,0,1,4,1,1,17,2,2,2,2,0,1,1,24,20,4800,0
28,14,5,1,1,0,1,4,4,1,16,2,2,1,1,0,1,6,0,0,0,0
19,19,5,1,2,0,1,4,2,1,17,2,2,2,1,0,1,1,32,20,-1100,1
19,18,5,2,2,0,1,1,1,1,17,2,2,2,1,0,5,4,25,0,12000,1
19,16,5,2,2,0,1,4,4,1,16,2,2,2,2,0,1,6,36,0,140,0
26,17,5,1,2,0,1,4,1,1,16,2,2,2,2,0,1,6,0,0,0,0
19,16,5,1,1,0,1,4,1,1,17,2,2,1,2,0,0,6,0,0,0,0
26,19,5,2,2,0,5,4,1,2,17,2,2,2,6,0,4,6,0,0,0,1
19,5,5,1,1,0,1,4,2,1,17,2,2,1,1,0,0,6,0,0,0,1
28,11,5,1,2,0,1,4,1,1,16,2,2,2,2,0,1,6,35,0,1500,0
20,16,5,1,2,0,1,1,4,1,17,2,2,2,6,0,5,4,40,0,20000,1
24,20,5,1,2,0,1,4,1,1,17,2,2,2,2,0,1,3,20,0,4700,0
34,19,3,1,1,0,1,4,2,1,16,2,2,1,1,2,5,6,30,0,30000,1
29,17,5,1,1,0,1,4,2,1,16,1,2,1,1,0,0,6,0,0,0,0
19,19,5,2,2,0,1,4,2,1,17,2,2,2,1,0,0,6,0,0,0,0
20,19,5,2,2,0,1,4,1,1,17,2,2,2,2,0,1,6,8,0,350,1
22,16,5,1,2,0,1,4,4,1,16,2,2,2,1,0,0,6,0,0,0,0
24,17,5,1,2,0,1,4,4,1,16,2,2,2,2,0,0,6,0,0,0,1
19,19,5,1,2,0,1,4,4,1,17,2,2,2,2,0,0,6,0,0,0,1
19,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,0
22,14,1,2,2,0,1,4,4,1,17,2,2,2,1,0,1,1,40,90,18000,0
19,18,5,1,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,0
19,18,5,1,2,0,4,4,1,2,17,2,2,2,2,0,0,6,0,0,0,0
21,20,5,2,2,0,1,4,1,1,17,2,2,2,1,0,1,6,30,0,1000,0
34,17,5,1,2,0,1,4,1,1,16,2,2,2,1,2,1,6,40,0,2000,0
34,15,3,1,2,0,1,4,4,1,16,2,2,2,1,2,0,6,0,0,0,1
27,19,5,1,2,0,1,4,1,1,16,2,2,2,1,0,1,6,50,0,30000,1
19,19,5,2,2,0,5,4,1,2,17,2,2,2,1,0,1,6,40,0,720,1
20,14,5,2,2,0,1,4,4,1,16,2,2,2,2,0,1,6,0,0,0,0
19,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
20,20,5,1,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,0
28,16,5,1,2,0,1,4,4,1,16,2,2,2,8,0,0,6,0,0,0,0
21,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,1,6,5,0,3000,1
19,18,5,2,1,0,1,4,1,1,17,2,2,1,9,0,2,1,15,30,4100,0
19,19,5,1,1,0,1,4,1,1,17,2,2,1,1,0,6,6,10,0,500,0
29,12,5,1,2,0,1,4,4,1,16,2,2,2,1,0,0,6,0,0,0,0
21,20,5,1,1,0,1,4,1,1,17,2,1,2,2,0,3,6,20,0,7200,1
27,13,5,1,2,0,1,4,1,1,16,2,2,2,1,0,0,6,0,0,300,0
19,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,0,6,0,0,0,1
22,12,5,1,2,0,1,4,2,1,16,2,2,2,2,0,1,6,0,0,0,1
19,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,1,1,20,10,14400,1
27,12,1,1,2,0,5,4,1,2,17,2,2,2,1,0,1,1,35,2,14000,0
20,16,5,2,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,0
33,16,5,2,2,0,1,4,4,1,17,2,2,2,2,2,0,6,0,0,0,0
33,13,5,1,2,0,1,4,1,1,16,2,2,2,2,2,1,6,40,0,5000,0
25,19,5,1,1,0,1,4,1,1,16,2,1,2,2,0,1,6,20,0,1000,0
29,19,5,1,2,0,4,4,1,2,16,2,2,2,2,0,1,6,40,0,5000,0
32,16,5,1,2,0,1,4,2,1,16,2,2,2,2,2,0,6,0,0,0,1
19,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,3,6,20,0,1000,1
19,18,5,2,2,0,1,4,1,1,17,2,2,2,1,0,1,1,20,2,4000,0
19,19,5,2,2,0,5,4,1,2,17,2,2,2,1,0,1,6,20,0,1000,0
21,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,1
34,17,5,1,2,0,1,4,2,1,16,2,2,2,1,2,0,6,0,0,0,0
20,16,5,1,2,0,1,4,3,1,17,2,2,2,1,0,1,1,35,20,8000,0
21,19,5,1,2,0,1,1,1,1,17,2,2,2,1,0,5,4,40,0,22000,1
19,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,4,1,9,18,200,0
34,14,5,1,2,0,1,4,1,1,16,2,2,2,1,2,0,6,0,0,0,1
19,18,5,1,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,0
27,21,5,1,2,0,5,4,1,2,16,2,2,2,1,0,1,6,20,0,4000,0
21,16,5,1,2,0,1,1,4,1,17,2,2,2,1,0,5,4,50,3,24000,1
27,17,5,1,2,0,3,4,1,1,16,2,2,2,1,0,0,6,0,0,0,1
20,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,4,6,10,0,2300,1
28,18,1,1,1,0,1,2,1,1,17,2,2,1,1,0,1,6,0,0,22000,0
19,18,5,2,2,0,1,4,1,1,17,2,2,2,1,0,1,6,0,0,0,0
21,20,5,1,2,0,1,4,2,1,17,2,2,2,1,0,1,1,36,5,14800,0
22,16,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,0,0
26,17,5,1,2,0,1,4,1,1,16,2,2,2,1,0,0,6,0,0,0,1
20,19,5,2,2,0,1,4,2,1,17,2,2,2,1,0,2,3,12,0,700,1
28,13,5,1,2,0,1,4,1,1,16,2,2,2,1,0,1,6,40,0,20000,0
20,18,1,2,2,0,1,4,4,1,17,2,2,2,2,0,0,6,0,0,0,0
19,16,5,1,1,0,1,4,1,1,17,2,2,1,2,0,1,6,8,0,2400,1
23,19,5,1,2,0,1,4,4,1,17,2,2,2,2,0,2,1,15,0,5800,0
19,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
22,20,5,2,2,0,5,4,2,2,17,2,2,2,8,0,2,2,20,0,2500,1
23,19,5,1,2,0,5,4,1,2,17,2,2,2,6,0,1,1,20,5,4000,1
29,1,5,1,1,0,1,4,1,1,16,2,2,1,1,0,0,6,0,0,0,1
19,18,5,2,2,0,1,4,4,1,17,2,2,2,1,0,4,1,20,25,5700,1
23,21,5,2,2,0,4,4,1,2,17,2,2,2,2,0,3,1,35,25,21000,1
21,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,0,6,0,0,0,1
19,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
31,15,5,1,2,0,1,4,1,1,16,2,2,2,1,2,0,6,0,0,0,1
19,18,5,2,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,1
21,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,1,1,20,0,4000,1
19,19,5,2,1,0,1,4,1,1,17,2,2,1,6,0,1,6,0,0,-1300,0
20,19,5,2,2,0,5,4,1,2,17,2,2,2,1,0,2,6,10,0,1100,1
22,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,0,6,0,0,0,1
19,18,5,2,2,0,1,4,4,1,17,2,2,2,2,0,2,1,12,0,5200,1
19,16,5,1,2,0,1,2,1,1,17,2,2,2,1,0,1,1,45,15,13200,0
19,18,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,0
20,19,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,0,0
23,19,4,1,1,0,1,4,1,1,17,2,2,1,1,0,1,1,30,90,12000,1
28,20,5,1,2,0,5,4,1,2,16,2,2,2,2,0,7,6,40,0,18000,1
34,13,5,1,2,0,1,4,4,1,16,2,2,2,1,2,1,6,0,0,0,1
31,21,1,1,2,0,1,4,1,1,16,2,2,2,2,2,0,6,0,0,0,1
19,18,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
19,5,5,1,1,0,1,4,2,1,17,2,2,1,1,0,0,6,0,0,0,1
19,18,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
26,16,5,1,2,0,1,1,2,1,17,2,2,2,1,0,5,4,47,2,32700,1
34,12,5,1,2,0,1,4,4,1,17,2,2,2,1,2,1,6,25,0,17300,0
28,19,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,0,0
25,13,5,1,1,0,1,4,1,1,16,2,2,1,2,0,0,6,0,0,0,1
20,16,5,1,2,0,4,2,1,2,17,2,2,2,6,0,1,1,60,15,20000,1
33,12,1,1,2,0,1,4,1,1,16,2,2,2,1,2,7,6,50,0,5000,0
24,14,5,1,2,0,5,4,2,2,16,2,2,2,2,0,0,6,0,0,0,0
23,12,5,1,2,0,1,4,1,1,16,2,2,2,2,0,1,6,0,0,0,1
20,14,5,1,1,0,1,4,4,1,16,1,2,1,3,0,1,6,15,0,2300,0
25,14,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,0,1
32,16,3,1,2,0,1,4,1,1,16,2,2,2,1,2,1,6,0,0,0,1
23,13,5,1,1,0,1,4,4,1,16,2,2,1,1,0,0,6,0,0,0,0
19,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,3,1,30,0,6000,1
21,19,5,2,2,0,1,4,1,1,17,2,2,2,2,0,4,1,25,10,2000,1
34,9,5,1,2,0,1,4,4,1,16,2,2,2,2,2,0,6,0,0,0,0
20,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,1,6,0,0,0,1
22,16,5,2,2,0,1,4,1,1,17,2,2,2,1,0,1,6,0,0,1800,1
32,16,5,1,2,0,1,4,2,1,16,2,2,2,2,2,0,6,0,0,0,1
19,16,5,2,1,0,1,4,2,1,17,2,2,1,1,0,1,3,30,0,3000,0
21,18,5,2,1,0,1,4,4,1,17,2,2,2,2,0,0,6,0,0,0,0
20,16,5,1,2,0,1,1,2,1,17,2,2,2,1,0,5,4,40,5,26000,1
21,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,4,1,18,20,5600,1
27,16,5,1,1,0,1,4,4,1,16,2,2,1,1,0,0,6,0,0,0,0
22,14,5,2,2,0,1,4,1,1,17,2,2,2,2,0,1,1,40,150,18000,0
21,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
25,17,5,1,2,0,1,4,2,1,16,2,2,2,1,0,1,6,0,0,0,1
20,14,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,0,1
30,14,5,1,1,0,1,4,4,1,16,2,2,1,2,2,0,6,0,0,0,1
21,18,5,2,2,0,5,4,1,2,17,2,2,2,1,0,0,6,0,0,0,0
32,16,5,1,2,0,1,4,2,1,16,2,2,2,2,2,0,6,0,0,0,1
24,16,1,1,2,0,5,4,2,2,17,2,2,2,1,0,1,1,50,5,7000,0
20,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,1,6,40,0,500,1
19,18,5,2,2,0,5,4,1,2,17,2,2,2,1,0,4,1,16,10,1000,0
32,13,5,1,2,0,1,4,1,1,17,2,2,2,1,2,6,6,0,0,21000,1
22,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
20,19,1,2,1,0,1,4,1,1,17,2,2,1,9,0,4,1,20,5,4200,1
27,16,5,1,1,0,1,4,4,1,16,2,2,1,1,0,0,6,0,0,0,0
24,20,5,1,2,0,5,4,1,2,17,2,2,2,1,0,0,6,0,0,0,1
33,20,5,1,2,0,1,4,4,1,16,2,2,2,1,2,0,6,0,0,0,1
29,13,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,1200,0
19,18,5,2,2,0,1,4,4,1,17,2,2,2,2,0,2,1,12,0,5200,1
30,17,5,1,2,0,1,4,1,1,16,2,2,2,2,2,1,6,0,0,1200,0
31,19,5,2,1,0,1,4,1,1,17,2,2,1,2,2,1,6,25,0,7000,0
21,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
23,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,0,6,0,0,0,1
21,14,5,1,2,0,1,4,4,1,16,2,2,2,1,0,1,6,0,0,0,0
23,21,5,2,2,0,1,4,1,1,17,2,2,2,1,0,2,1,20,150,6000,1
19,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,2,1,10,15,4500,0
34,16,5,1,1,0,1,4,2,1,16,1,1,1,1,2,0,6,0,0,14000,0
33,16,5,1,2,0,1,4,1,1,16,2,2,2,2,2,1,6,40,0,8000,0
20,19,5,1,2,0,5,4,1,2,17,2,2,2,2,0,1,1,35,0,23000,1
22,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,5,6,20,0,1200,1
24,20,5,1,1,0,1,4,1,1,16,2,2,1,8,0,0,6,0,0,0,0
20,18,5,1,2,0,1,1,1,1,17,2,2,2,1,0,5,4,45,10,21900,0
20,16,5,1,2,0,1,1,4,1,17,2,2,2,1,0,5,4,40,0,20000,1
19,19,5,2,2,0,1,4,2,1,17,2,2,2,1,0,1,1,38,10,7000,1
22,12,5,1,2,0,1,4,2,1,16,2,2,2,2,0,1,6,0,0,0,1
21,21,5,2,2,0,2,4,1,1,17,2,2,2,1,0,1,1,40,10,14000,0
19,16,5,1,2,0,1,4,4,1,17,2,2,2,1,0,1,6,0,0,0,0
19,16,5,1,2,0,1,4,4,1,17,2,2,2,1,0,1,6,0,0,0,0
20,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,1,3,25,0,1500,0
23,15,5,1,1,0,1,4,4,1,16,2,2,1,1,0,0,6,0,0,0,0
19,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,2,6,40,0,2400,1
33,16,5,1,2,0,1,4,2,1,16,2,2,2,1,2,0,6,0,0,0,1
33,16,5,1,2,0,1,4,1,1,17,2,2,2,1,2,1,6,48,0,4000,0
24,19,5,1,2,0,1,1,4,1,17,2,2,2,2,0,5,4,60,8,11000,1
23,19,5,1,2,0,5,4,1,2,17,2,2,2,6,0,1,1,20,5,4000,1
20,16,5,1,1,0,4,4,1,2,16,2,2,1,2,0,0,6,0,0,0,1
19,16,5,1,2,0,1,3,1,1,17,2,2,2,8,0,5,4,40,3,5000,1
27,16,5,1,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,0
19,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,1,1,35,5,19400,1
23,21,5,2,2,0,1,4,1,1,17,2,2,2,1,0,2,1,20,150,6000,1
28,12,5,2,1,0,1,4,1,1,16,2,1,1,1,0,0,6,0,0,9500,1
21,19,5,1,2,0,1,4,2,1,17,2,2,2,1,0,1,6,0,0,0,1
30,12,5,2,1,0,1,4,2,1,17,2,2,1,9,2,1,1,9,0,12200,0
22,16,5,1,1,0,1,1,2,1,17,2,2,2,1,0,5,4,40,5,24000,0
24,10,5,1,2,0,1,4,1,1,16,2,2,2,1,0,1,6,0,0,0,0
28,17,5,1,2,0,1,4,1,1,16,2,2,2,2,0,1,6,45,0,1600,0
20,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,2,1,12,5,4000,1
26,19,5,1,1,0,4,4,1,2,16,2,2,1,1,0,1,6,0,0,0,1
19,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,1,6,20,0,2000,1
31,17,5,2,2,0,1,4,1,1,16,2,2,2,1,2,1,6,0,0,0,0
19,16,5,1,2,0,1,4,1,1,17,2,2,2,2,0,1,3,0,0,0,1
34,16,5,1,2,0,1,4,1,1,16,2,2,2,2,2,1,6,40,0,2000,0
21,14,5,2,2,0,4,4,1,2,16,2,2,2,1,0,1,6,0,0,0,1
30,16,5,1,1,0,1,4,1,1,16,1,1,1,1,2,0,6,0,0,9000,1
33,16,5,2,2,0,1,4,4,1,17,2,2,2,2,2,0,6,0,0,0,0
32,17,5,1,1,0,1,4,1,1,16,2,1,1,1,2,0,6,0,0,5200,1
31,16,5,1,2,0,1,4,4,1,16,2,2,2,2,2,0,6,0,0,0,0
20,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,1
27,16,5,2,2,0,1,4,1,1,16,2,2,2,2,0,1,6,0,0,0,0
20,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
20,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,4,1,18,15,5600,1
29,18,3,1,1,0,5,4,1,2,16,2,1,2,1,0,0,6,0,0,0,1
23,13,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,0,1
19,18,5,1,2,0,1,4,2,1,17,2,2,2,1,0,0,6,0,0,0,0
21,14,5,2,2,0,1,4,2,1,16,2,2,2,1,0,1,6,34,0,14700,1
24,20,5,1,1,0,1,4,1,1,16,2,2,1,1,0,3,6,3,0,10400,1
31,11,5,1,2,0,1,4,1,1,16,2,2,2,2,2,0,6,0,0,0,0
19,19,5,2,2,0,1,4,1,1,17,2,2,2,2,0,0,6,0,0,0,1
23,19,5,1,2,0,5,4,1,2,17,2,2,2,6,0,1,1,20,5,4000,1
22,20,5,1,2,0,1,4,4,1,17,2,2,2,8,0,1,6,40,0,2000,0
34,17,5,1,1,0,1,4,2,1,17,2,2,1,2,2,1,6,40,0,5000,0
24,14,5,1,2,0,5,4,2,2,16,2,2,2,2,0,0,6,0,0,0,0
21,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,1
25,12,1,1,2,0,5,4,2,2,17,2,2,2,1,0,1,1,40,5,7000,0
20,18,5,2,2,0,1,4,4,1,17,2,2,2,2,0,4,6,10,0,3000,0
27,12,5,1,1,0,1,4,1,1,16,2,1,2,2,0,0,6,0,0,0,0
32,16,5,1,2,0,1,4,1,1,16,2,2,2,2,2,0,6,0,0,0,1
30,17,5,1,2,0,1,4,4,1,16,2,2,2,1,2,1,6,40,0,3200,0
24,12,5,1,2,0,5,4,1,2,17,2,2,2,1,0,1,1,35,5,1500,0
32,13,5,1,2,0,1,4,1,1,16,2,2,2,2,2,1,6,0,0,0,1
21,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,0
30,21,1,1,1,0,1,2,1,1,16,2,2,1,1,2,1,6,65,0,1200,1
25,16,5,1,2,0,1,4,1,1,16,2,2,2,2,0,1,6,40,0,20000,1
19,18,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
19,16,5,1,2,0,1,4,4,1,16,2,2,2,2,0,0,6,0,0,0,1
32,17,5,1,2,0,1,4,4,1,16,2,2,2,1,2,1,6,0,0,0,0
19,17,5,1,2,0,1,4,2,1,16,2,2,2,2,0,1,6,30,0,7600,0
31,17,5,1,1,0,1,4,1,1,16,2,1,2,2,2,0,6,0,0,0,1
26,16,5,1,2,0,1,2,1,1,16,2,2,2,2,0,1,6,50,0,10400,0
21,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
30,19,5,1,2,0,1,4,4,1,16,2,2,2,2,2,0,6,0,0,0,1
21,18,5,2,2,0,5,4,1,2,17,2,2,2,1,0,0,6,0,0,0,0
33,13,5,1,2,0,1,4,1,1,16,2,2,2,2,2,1,6,40,0,5000,0
20,18,5,2,2,0,1,4,2,1,17,2,2,2,1,0,1,1,20,10,620,0
19,14,5,1,2,0,1,4,4,1,16,2,2,2,2,0,1,6,0,0,0,0
19,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
34,14,4,1,2,0,1,4,2,1,16,2,2,2,1,2,1,6,40,0,22000,0
26,15,5,1,2,0,2,4,1,1,17,2,2,2,1,0,1,1,35,60,770,0
24,16,5,1,2,0,1,4,1,1,16,2,2,2,2,0,1,6,48,0,8400,0
30,18,5,1,2,0,1,4,1,1,16,2,2,2,2,2,0,6,0,0,600,1
19,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
26,19,1,1,2,0,1,4,2,1,16,2,2,2,2,0,1,6,0,0,0,1
29,18,5,1,2,0,3,4,1,1,16,2,2,2,2,0,0,6,0,0,0,1
25,17,3,1,2,0,1,4,2,1,16,2,2,2,1,0,1,6,40,0,3200,0
25,16,5,1,2,0,1,4,2,1,17,2,2,2,1,0,3,6,65,0,27000,0
24,19,5,2,2,0,1,1,2,1,17,2,2,2,2,0,5,4,40,3,9600,0
20,18,5,1,2,0,5,4,1,2,17,2,2,2,1,0,0,6,0,0,0,0
21,16,1,2,2,0,5,4,1,2,17,2,2,2,6,0,0,6,0,0,0,0
31,16,5,1,2,0,1,4,1,1,16,2,2,2,2,2,0,6,0,0,0,1
21,19,5,1,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
20,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,1,6,30,0,3000,1
21,20,5,1,2,0,1,4,1,1,17,2,2,2,1,0,0,6,0,0,0,1
22,14,5,1,1,0,1,4,1,1,16,2,1,1,1,0,1,6,0,0,0,1
32,11,5,2,2,0,1,4,1,1,16,2,2,2,1,2,0,6,0,0,8400,0
21,20,5,2,2,0,1,4,1,1,17,2,2,2,1,0,1,1,24,15,1000,1
20,13,5,2,1,0,4,4,2,2,17,2,2,1,9,0,0,6,0,0,7800,0
30,16,5,1,2,0,1,4,1,1,16,2,2,2,1,2,1,6,40,0,57000,0
31,14,5,1,2,0,1,4,1,1,16,2,2,2,1,2,0,6,0,0,0,1
19,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,1
27,17,1,2,2,0,4,4,1,2,17,2,2,2,1,0,2,1,65,7,56000,1
19,19,5,1,2,0,1,4,4,1,17,2,2,2,9,0,1,1,24,30,3000,1
27,16,5,1,2,0,1,4,1,1,16,2,2,2,1,0,1,6,0,0,0,0
20,16,5,1,2,0,1,1,4,1,17,2,2,2,1,0,5,4,40,0,20000,1
25,16,5,2,2,0,1,4,1,1,16,2,2,2,1,0,6,6,20,0,17600,0
22,19,5,1,2,0,1,4,2,1,17,2,2,2,1,0,2,1,20,0,6200,1
32,7,5,1,2,0,5,4,1,2,17,2,2,2,1,2,0,6,0,0,0,1
33,17,1,1,2,0,4,4,1,2,17,2,2,2,2,2,2,1,40,0,18100,1
21,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,2,6,10,0,1100,0
34,17,5,1,1,0,1,4,2,1,17,2,2,1,2,2,1,6,40,0,5000,0
34,9,5,1,2,0,1,4,4,1,16,2,2,2,2,2,0,6,0,0,0,0
19,19,5,2,2,0,1,4,2,1,17,2,2,2,1,0,2,1,4,4,2000,0
28,19,5,1,2,0,1,4,1,1,16,2,2,2,2,0,0,6,0,0,0,0
29,16,5,1,2,0,1,4,1,1,16,2,2,2,1,0,1,6,40,0,23300,0
20,16,5,1,2,0,1,1,1,1,17,2,2,2,1,0,5,4,40,0,20400,1
29,14,5,1,2,0,5,4,1,2,16,2,2,2,1,0,0,6,0,0,500,1
31,14,5,1,2,0,1,4,1,1,16,2,2,2,1,2,1,6,0,0,0,0
27,20,5,2,2,0,1,4,1,1,16,2,2,2,1,0,2,6,40,0,1900,0
19,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,1,6,0,0,0,0
26,18,5,1,2,0,1,4,1,1,16,2,2,2,8,0,0,6,0,0,1000,1
27,19,5,1,2,0,1,4,2,1,17,2,2,2,1,0,1,1,32,90,7000,0
21,19,5,1,2,0,1,4,1,1,17,2,2,2,2,0,0,6,0,0,0,1
21,18,5,2,2,0,5,4,1,2,17,2,2,2,1,0,0,6,0,0,0,0
20,19,5,1,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,1
19,16,5,2,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,0
25,16,5,1,2,0,5,4,1,2,16,2,2,2,1,0,1,6,0,0,0,0
20,18,5,2,2,0,1,4,4,1,17,2,2,2,1,0,0,6,0,0,0,0
21,19,5,2,2,0,1,4,1,1,17,2,2,2,1,0,1,1,12,0,2500,1
21,19,5,2,2,0,1,4,4,1,17,2,2,2,1,0,1,1,30,2,400,1
34,12,5,1,2,0,1,4,4,1,17,2,2,2,1,2,1,6,25,0,17300,0
